"Measurer_Initials","Bag_Code","Site_Code","Sex","Nose-To-Wing-Tip-(mm)","Nose-to-Abdomen-Tip-(mm)","%IP-0.5KM","%IP-1KM","%IP-3KM","%IP-5KM","Latitude","Longitude","Day","Month","Num_TOH","Altitude","length_ratio","coll_date"
"RM","A21","A21","M",20.66,16.2,53.807825,40.688323,37.328015,31.794943,40.712222,-74.30482,17,10,40,28.06,0.784123910939013,18917
"RM","A21","A21","F",25.66,21.13,53.807825,40.688323,37.328015,31.794943,40.712222,-74.30482,17,10,40,28.06,0.823460639127046,18917
"RM","A21","A21","F",24.87,20.73,53.807825,40.688323,37.328015,31.794943,40.712222,-74.30482,17,10,40,28.06,0.833534378769602,18917
"RM","A21","A21","M",20.59,14.87,53.807825,40.688323,37.328015,31.794943,40.712222,-74.30482,17,10,40,28.06,0.722195240407965,18917
"RM","A21","A21","M",20.58,13.95,53.807825,40.688323,37.328015,31.794943,40.712222,-74.30482,17,10,40,28.06,0.677842565597668,18917
"RM","A21","A21","F",27,22.92,53.807825,40.688323,37.328015,31.794943,40.712222,-74.30482,17,10,40,28.06,0.848888888888889,18917
"RM","A21","A21","F",28.23,20.36,53.807825,40.688323,37.328015,31.794943,40.712222,-74.30482,17,10,40,28.06,0.721218561813673,18917
"RM","A21","A21","M",22.64,16.16,53.807825,40.688323,37.328015,31.794943,40.712222,-74.30482,17,10,40,28.06,0.713780918727915,18917
"RM","A21","A21","M",20.33,14.94,53.807825,40.688323,37.328015,31.794943,40.712222,-74.30482,17,10,40,28.06,0.734874569601574,18917
"RM","A21","A21","F",23.83,19.83,53.807825,40.688323,37.328015,31.794943,40.712222,-74.30482,17,10,40,28.06,0.832144355853966,18917
"RM","A21","A21","F",26.09,22.88,53.807825,40.688323,37.328015,31.794943,40.712222,-74.30482,17,10,40,28.06,0.876964354158681,18917
"RM","A22","A22","F",25.9,20.42,55.83045,39.510157,27.628352,22.348188,40.2603493,-74.2768063,22,10,6,55.55,0.788416988416988,18922
"RM","A22","A22","M",23.25,15.45,55.83045,39.510157,27.628352,22.348188,40.2603493,-74.2768063,22,10,6,55.55,0.664516129032258,18922
"AM","A23","A23","F",25.9,22.11,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.853667953667954,18922
"AM","A23","A23","F",27.12,20.64,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.761061946902655,18922
"AM","A23","A23","F",27.25,21.75,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.798165137614679,18922
"AM","A23","A23","M",21.58,14.98,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.694161260426321,18922
"AM","A23","A23","F",27.03,22.67,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.838697743248243,18922
"AM","A23","A23","M",21.14,17.51,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.828287606433302,18922
"AM","A23","A23","M",21.8,17.71,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.812385321100917,18922
"AM","A23","A23","M",20.4,16.25,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.79656862745098,18922
"AM","A23","A23","F",25.26,22.88,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.905779889152811,18922
"AM","A23","A23","F",26.44,23.12,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.874432677760968,18922
"AM","A23","A23","M",21.37,17.32,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.810481984089846,18922
"AM","A23","A23","F",26.11,21.38,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.818843355036385,18922
"AM","A23","A23","F",27.72,22.36,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.806637806637807,18922
"AM","A23","A23","F",26.14,23.29,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.89097169089518,18922
"AM","A23","A23","M",20.54,16.62,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.809152872444012,18922
"AM","A23","A23","F",26.54,19.98,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.752825923134891,18922
"AM","A23","A23","F",24.26,20.34,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.838417147568013,18922
"AM","A23","A23","M",20.49,17.14,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.8365056124939,18922
"AM","A23","A23","M",23.09,17.3,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.749242096145518,18922
"AM","A23","A23","M",20.49,17,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.829673011224988,18922
"AM","A23","A23","F",26.45,20.76,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.784877126654064,18922
"AM","A23","A23","F",27.71,23.72,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.856008661133165,18922
"AM","A23","A23","F",25.67,20.95,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.816127775613557,18922
"AM","A23","A23","M",21.72,16.85,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.775782688766114,18922
"AM","A23","A23","F",25.35,21.35,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.842209072978304,18922
"AM","A23","A23","F",27.89,22.36,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.80172104697024,18922
"AM","A23","A23","M",21.2,17.27,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.814622641509434,18922
"AM","A23","A23","F",25.58,22.64,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.885066458170446,18922
"AM","A23","A23","M",22.01,18.51,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.840981372103589,18922
"AM","A23","A23","F",26.54,24.01,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.904672192916353,18922
"AM","A23","A23","M",22.36,18.19,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.81350626118068,18922
"AM","A23","A23","M",20.42,15.86,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.776689520078354,18922
"AM","A23","A23","M",21.16,16.07,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.75945179584121,18922
"AM","A23","A23","F",25.27,22.85,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.904234269885239,18922
"AM","A23","A23","M",19.93,16,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.802809834420472,18922
"AM","A23","A23","F",25.68,20.46,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.796728971962617,18922
"AM","A23","A23","M",21.7,17.37,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.800460829493088,18922
"AM","A23","A23","F",25.43,20.58,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.809280377506882,18922
"AM","A23","A23","M",21.4,18.53,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.86588785046729,18922
"AM","A23","A23","F",25.66,24.03,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.936477007014809,18922
"AM","A23","A23","M",22.16,17.87,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.806407942238267,18922
"AM","A23","A23","M",21.5,18.08,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.840930232558139,18922
"AM","A23","A23","F",25.21,20.25,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.803252677508925,18922
"AM","A23","A23","F",25.64,22.95,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.895085803432137,18922
"AM","A23","A23","F",24.54,21.29,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.867563162184189,18922
"AM","A23","A23","F",25.65,20.3,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.791423001949318,18922
"AM","A23","A23","F",25.44,19.81,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.778694968553459,18922
"AM","A23","A23","F",25.69,21.95,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.85441806150253,18922
"AM","A23","A23","M",21.53,15.44,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.717138875986995,18922
"AM","A23","A23","F",26.66,22.91,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.85933983495874,18922
"AM","A23","A23","F",23.89,20.69,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.866052741732943,18922
"AM","A23","A23","F",26.83,24.87,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.926947446887812,18922
"AM","A23","A23","M",21.21,16.72,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.788307402168788,18922
"AM","A23","A23","F",26.66,20.36,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.763690922730683,18922
"AM","A23","A23","F",24.86,18.52,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.744971842316975,18922
"AM","A23","A23","M",21.01,17.14,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.815801999048072,18922
"AM","A23","A23","M",22.71,15.92,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.701012769704976,18922
"AM","A23","A23","F",25.48,19.88,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.78021978021978,18922
"AM","A23","A23","F",25.79,21.86,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.847615354788678,18922
"AM","A23","A23","M",22.6,17.47,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.773008849557522,18922
"AM","A23","A23","F",25.55,22.44,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.878277886497065,18922
"AM","A23","A23","M",22.12,16.22,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.733273056057866,18922
"AM","A23","A23","F",24.81,23.89,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.96291817815397,18922
"AM","A23","A23","F",26.7,20.99,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.786142322097378,18922
"AM","A23","A23","M",20.85,15.64,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.750119904076739,18922
"AM","A23","A23","M",21.7,15.42,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.710599078341014,18922
"AM","A23","A23","M",23.18,17.55,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.757118205349439,18922
"AM","A23","A23","F",25.52,23.78,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.931818181818182,18922
"AM","A23","A23","F",28.09,21.85,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.777856888572446,18922
"AM","A23","A23","M",23.53,17.22,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.731831704207395,18922
"AM","A23","A23","F",26.4,19.49,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.738257575757576,18922
"AM","A23","A23","F",26.63,23.51,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.882838903492302,18922
"AM","A23","A23","M",22.21,19.26,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.867176947321027,18922
"AM","A23","A23","M",20.5,16.53,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.806341463414634,18922
"AM","A23","A23","F",25.57,20.63,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.806804849432929,18922
"AM","A23","A23","M",22.75,16.36,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.719120879120879,18922
"AM","A23","A23","F",25.98,21.12,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.812933025404157,18922
"AM","A23","A23","M",21.57,17.11,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.793231339823829,18922
"AM","A23","A23","M",23.37,17.01,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.72785622593068,18922
"AM","A23","A23","M",21.91,17.58,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.802373345504336,18922
"AM","A23","A23","M",21.78,17.46,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.801652892561983,18922
"AM","A23","A23","M",23.26,19.19,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.825021496130696,18922
"AM","A23","A23","F",25.18,20.25,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.804209690230342,18922
"AM","A23","A23","M",21.54,15.57,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.722841225626741,18922
"AM","A23","A23","M",21.26,17.79,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.836782690498589,18922
"AM","A23","A23","F",25.26,21.97,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.869754552652415,18922
"AM","A23","A23","F",26.85,23.08,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.859590316573557,18922
"AM","A23","A23","F",26.48,21.28,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.803625377643505,18922
"AM","A23","A23","M",19.89,15.97,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.802916038210156,18922
"AM","A23","A23","F",24.75,18.84,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.761212121212121,18922
"AM","A23","A23","M",21.13,17.46,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.826313298627544,18922
"AM","A23","A23","F",25.69,19.94,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.776177500973141,18922
"AM","A23","A23","M",21.75,18.78,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.863448275862069,18922
"AM","A23","A23","M",20.92,16.36,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.782026768642447,18922
"AM","A23","A23","M",20.83,17.34,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.832453192510802,18922
"AM","A23","A23","M",20.94,16.04,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.765998089780325,18922
"AM","A23","A23","F",22.72,20.56,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.904929577464789,18922
"AM","A23","A23","F",25.57,23.51,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.91943684004693,18922
"AM","A23","A23","M",19.36,16.88,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.871900826446281,18922
"AM","A23","A23","M",20.06,18.1,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.902293120638086,18922
"AM","A23","A23","F",26.85,22.3,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.830540037243948,18922
"AM","A23","A23","M",20.88,17.37,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.831896551724138,18922
"AM","A23","A23","F",25.04,22.79,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.910143769968051,18922
"AM","A23","A23","M",20.58,16.13,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.78377065111759,18922
"AM","A23","A23","F",26.35,18.62,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.706641366223909,18922
"AM","A23","A23","M",22.28,16.52,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.741472172351885,18922
"AM","A23","A23","F",25.53,22.12,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.866431649040345,18922
"AM","A23","A23","M",20.66,16.97,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.821393998063891,18922
"AM","A23","A23","M",21.86,16.55,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.757090576395242,18922
"AM","A23","A23","M",21.12,16.59,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.785511363636364,18922
"AM","A23","A23","M",20.54,15.49,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.754138266796495,18922
"AM","A23","A23","M",23.9,18.56,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.776569037656904,18922
"AM","A23","A23","M",21.25,15.18,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.714352941176471,18922
"AM","A23","A23","M",20.9,16.92,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.809569377990431,18922
"AM","A23","A23","M",23.17,18.65,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.804920155373328,18922
"AM","A23","A23","M",21.32,16.67,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.781894934333959,18922
"AM","A23","A23","M",21.59,16.32,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.755905511811024,18922
"AM","A23","A23","M",20.42,16.15,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.790891283055827,18922
"AM","A23","A23","M",19.65,14.95,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.760814249363868,18922
"AM","A23","A23","F",25.88,20.33,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.785548686244204,18922
"AM","A23","A23","M",21.54,15.01,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.696843082636954,18922
"AM","A23","A23","M",20.5,14.63,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.713658536585366,18922
"AM","A23","A23","M",21.1,16.78,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.795260663507109,18922
"AM","A23","A23","M",20.87,14.69,29.141379,35.855587,28.36674,22.056742,40.255937,-74.26463,22,10,6,47.23,0.703881169142309,18922
"RM","A3","A3","M",20.47,15.01,56.490826,56.740476,57.978258,60.611754,40.671938,-74.231609,18,9,27,12.56,0.733268197361993,18888
"RM","A3","A3","F",25.27,17.53,56.490826,56.740476,57.978258,60.611754,40.671938,-74.231609,18,9,27,12.56,0.693707954095766,18888
"RM","A3","A3","M",20.81,15.25,56.490826,56.740476,57.978258,60.611754,40.671938,-74.231609,18,9,27,12.56,0.73282075925036,18888
"RM","A3","A3","F",24.63,16.83,56.490826,56.740476,57.978258,60.611754,40.671938,-74.231609,18,9,27,12.56,0.683313032886724,18888
"RM","A4","A4","F",24.94,15.83,57.284078,50.880195,50.902987,46.280086,40.6956415,-74.2732951,24,9,36,37.43,0.634723336006415,18894
"RM","A15","A4","F",23.58,15.73,57.284078,50.880195,50.902987,46.280086,40.6956415,-74.2732951,1,10,36,37.43,0.667090754877015,18901
"RM","A5","A5","F",26.23,19.13,2.514253,3.190886,2.220874,2.161563,40.784803,-74.759588,24,9,4,190.722,0.729317575295463,18894
"RM","A5","A5","M",19.46,13.91,2.514253,3.190886,2.220874,2.161563,40.784803,-74.759588,24,9,4,190.722,0.714799588900308,18894
"RM","A5","A5","F",24.18,17.49,2.514253,3.190886,2.220874,2.161563,40.784803,-74.759588,24,9,4,190.722,0.723325062034739,18894
"RM","A5","A5","M",20.87,14.45,2.514253,3.190886,2.220874,2.161563,40.784803,-74.759588,24,9,4,190.722,0.692381408720652,18894
"RM","A5","A5","F",25.76,17.1,2.514253,3.190886,2.220874,2.161563,40.784803,-74.759588,24,9,4,190.722,0.663819875776398,18894
"RM","A5","A5","F",25.5,18.14,2.514253,3.190886,2.220874,2.161563,40.784803,-74.759588,24,9,4,190.722,0.711372549019608,18894
"RM","A5","A5","M",22.31,15.43,2.514253,3.190886,2.220874,2.161563,40.784803,-74.759588,24,9,4,190.722,0.691618108471537,18894
"RM","A5","A5","F",25.11,15.62,2.514253,3.190886,2.220874,2.161563,40.784803,-74.759588,24,9,4,190.722,0.622062923138192,18894
"RM","A5","A5","F",23.08,15.86,2.514253,3.190886,2.220874,2.161563,40.784803,-74.759588,24,9,4,190.722,0.687175043327556,18894
"RM","A5","A5","F",24.42,16.37,2.514253,3.190886,2.220874,2.161563,40.784803,-74.759588,24,9,4,190.722,0.67035217035217,18894
